customer_id,customer_name,customer_type,province,city,registration_date,monthly_shipping_budget
C024706,Precious Pillay,Individual,Western Cape,Paarl,2022-08-15,2484.72
C024707,Amanda Sithole,Business,Western Cape,Bellville,2022-06-04,88256.51
C024708,Tshepo Mkhize,Business,KwaZulu-Natal,Umhlanga,2024-08-03,5488.81
C024709,Zanele Adams,Individual,KwaZulu-Natal,Newcastle,2020-02-12,6101.36
C024710,Mpho Ndlovu,Business,KwaZulu-Natal,Richards Bay,2023-03-01,4523.53
C024711,Karabo Mokoena,Individual,KwaZulu-Natal,Pietermaritzburg,2018-11-07,6460.65
C024712,Bongani Naidoo,Individual,Western Cape,Cape Town,2018-07-23,1172.2
C024713,Precious Mthembu,Individual,Free State,Bloemfontein,2018-09-04,50351.36
C024714,Phumzile Cele,Individual,Gauteng,Midrand,2018-05-15,1844.16
C024715,Thabo Williams,Individual,Gauteng,Pretoria,2018-03-07,26119.58
C024716,Mpho Mabena,Business,Gauteng,Sandton,2023-10-07,78844.46
C024717,Kabelo Botha,Individual,Western Cape,Cape Town,2021-10-01,7211.3
C024718,Phumzile Ndlovu,Individual,Mpumalanga,Middelburg,2021-05-01,14938.07
C024719,Nandi Cele,Business,Gauteng,Johannesburg,2022-08-11,4777.55
C024720,Dumisani Maseko,Individual,Limpopo,Polokwane,2018-01-02,148868.26
C024721,Mpho Naidoo,Individual,Gauteng,Sandton,2024-09-02,9442.09
C024722,Lerato Van Wyk,Business,Gauteng,Sandton,2025-03-20,18334.71
C024723,Nandi Sithole,Individual,KwaZulu-Natal,Richards Bay,2024-05-05,54585.17
C024724,Busisiwe Ndlovu,Individual,Eastern Cape,East London,2021-04-07,17402.8
C024725,Thabo Zulu,Individual,Western Cape,Cape Town,2020-05-21,10716.64
C024726,Ayanda Maseko,Enterprise,Mpumalanga,Nelspruit,2018-12-16,67870.95
C024727,Amanda Molefe,Individual,NORTH WEST,Rustenburg,2020-11-23,7539.72
C024728,Tshepo Van Wyk,Enterprise,Western Cape,Cape Town,2026-03-01,16999.05
C024729,Tshepo Pillay,Enterprise,Gauteng,Centurion,2023-03-24,9295.21
C024730,Dumisani Williams,Individual,Gauteng,Pretoria,2022-06-20,31366.37
C024731,Mpho Modise,Individual,Western Cape,George,2024-05-30,43628.14
C024732,Kabelo Modise,Business,Western Cape,Bellville,2025-11-28,1181.88
C024733,Sibusiso Mabena,Individual,Free State,Kroonstad,2025-11-10,44751.94
C024734,Phumzile Pillay,Individual,Gauteng,Pretoria,2020-10-19,15010.08
C024735,Amanda Mthembu,Individual,Gauteng,Johannesburg,2023-08-13,14432.26
C024736,Mpho Mthembu,Individual,KwaZulu-Natal,Durban,2018-06-05,3394.57
C024737,Mpho Modise,Individual,Limpopo,Tzaneen,2026-06-21,19705.08
C024738,Busisiwe Khumalo,Individual,North West,Potchefstroom,2024-07-11,3308.37
C024739,Themba Ndlovu,Individual,Mpumalanga,Nelspruit,2022-07-21,460029.1
C024740,Mpho Ndlovu,Individual,Eastern Cape,East London,2023-06-25,35834.76
C024741,Lwazi Dlamini,Individual,Free State,Kroonstad,2024-06-15,7557.32
C024742,Kabelo Ngcobo,Business,Eastern Cape,Grahamstown,2026-06-11,11624.38
C024743,Siyabonga Mthembu,Enterprise,Eastern Cape,Grahamstown,2024-10-06,2502.35
C024744,Ayanda Khumalo,Individual,Western Cape,Bellville,2023-01-27,21708.73
C024745,Siyabonga Maseko,Enterprise,Gauteng,Soweto,2024-07-07,30884.39
C024746,Nomsa Dlamini,Individual,Gauteng,Sandton,2025-11-16,6824.39
C024747,Precious Mthembu,Individual,Gauteng,Midrand,2025-11-15,6737.62
C024748,Thabo Mabena,Individual,North West,Mahikeng,2025-08-25,25869.18
C024749,Karabo Mokoena,Individual,Eastern Cape,Mthatha,2020-11-02,1452.95
C024750,Ayanda Zulu,Individual,Limpopo,Tzaneen,2018-12-09,25262.7
C024751,Mpho Cele,Individual,Gauteng,Sandton,2018-08-30,38644.21
C024752,Ayanda Mokoena,Individual,KwaZulu-Natal,Richards Bay,2019-06-12,2533.48
C024753,Ayanda Adams,Business,Gauteng,Midrand,2020-02-03,13925.26
C024754,Lerato Jacobs,Business,Gauteng,Sandton,2026-06-08,6432.86
C024755,Busisiwe Dlamini,Business,kwazulu-natal,Pietermaritzburg,2024-10-19,10346.77
C024756,Nokuthula Mkhize,Individual,Western Cape,Bellville,2021-02-24,17865.47
C024757,Nandi Zulu,Business,KwaZulu-Natal,Umhlanga,2018-01-14,10871.93
C024758,Amanda Mkhize,Individual,Western Cape,Worcester,2020-09-10,2778.61
C024759,Busisiwe Pillay,Individual,KwaZulu-Natal,Richards Bay,2023-12-16,25305.34
C024760,Lwazi Mahlangu,Individual,KwaZulu-Natal,Pietermaritzburg,2024-05-22,82212.86
C024761,Lerato Naidoo,Business,KwaZulu-Natal,Richards Bay,2023-02-13,8322.21
C024762,Amanda Williams,Business,Gauteng,Pretoria,2023-09-06,16803.91
C024763,Thabo Botha,Individual,Eastern Cape,Mthatha,2023-07-16,10190.62
C024764,Bongani Khumalo,Individual,Limpopo,Polokwane,2024-05-07,
C024765,Thabo Mkhize,Business,Gauteng,Soweto,2021-01-26,16682.66
C024766,Amanda Ngcobo,Individual,Gauteng,Johannesburg,2019-09-05,22488.86
C024767,Dumisani Maseko,Business,Western Cape,Paarl,2019-09-27,23139.04
C024768,Sibusiso Sithole,Individual,KwaZulu-Natal,Richards Bay,2021-07-04,2990.4
C024769,Nandi Molefe,Individual,Gauteng,Soweto,2018-08-24,66230.23
C024770,Kagiso Botha,Individual,Gauteng,Sandton,2018-10-31,16112.8
C024771,Themba Sithole,Business,Eastern Cape,Gqeberha,2025-01-23,25315.57
C024772,Zanele Mokoena,Individual,Limpopo,Thohoyandou,2024-07-18,8187.84
C024773,Zanele Mabena,Individual,Free State,Bloemfontein,2024-03-27,67993.76
C024774,Ayanda Moyo,Business,Western Cape,Cape Town,2022-08-14,4274.14
C024775,Lwazi Zulu,Individual,Free State,Welkom,2019-01-21,4859.38
C024776,Kagiso Khumalo,Business,Eastern Cape,Gqeberha,2024-04-26,138062.71
C024777,Siyabonga Cele,Individual,KwaZulu-Natal,Umhlanga,2021-10-23,5090.42
C024778,Siyabonga Ngcobo,Individual,Northern Cape,Kuruman,2020-01-22,40980.88
C024779,Themba Zulu,Business,Western Cape,Cape Town,2020-04-12,16690.7
C024780,Siyabonga Naidoo,Business,Western Cape,Stellenbosch,2019-03-22,39384.04
C024781,Kagiso Dlamini,Individual,KwaZulu-Natal,Richards Bay,2021-08-14,20151.79
C024782,Sibusiso Ngcobo,Business,North West,Rustenburg,2023-03-25,5873.36
C024783,Sibusiso Khumalo,Business,Eastern Cape,Mthatha,2018-07-24,4190.95
C024784,Themba Maseko,Individual,Eastern Cape,Grahamstown,2018-06-23,14956.49
C024785,Nandi Mkhize,Individual,Gauteng,Soweto,2025-10-16,12039.86
C024786,Amanda Pillay,Individual,Western Cape,Stellenbosch,2021-04-17,4184.03
C024787,Ayanda Naidoo,Business,Gauteng,Sandton,2022-01-12,34969.67
C024788,Lerato Jacobs,Individual,Western Cape,George,2021-07-14,15121.42
C024789,Themba Jacobs,Enterprise,Gauteng,Pretoria,2024-06-19,44616.11
C024790,Lerato Maseko,Business,Gauteng,Sandton,2025-11-07,8555.07
C024791,Ayanda Naidoo,Individual,Free State,Kroonstad,2026-05-16,8625.3
C024792,Zanele Khumalo,Individual,KwaZulu-Natal,Pietermaritzburg,2019-06-26,70910.16
C024793,Thabo Mahlangu,Individual,Gauteng,Sandton,2024-11-06,3193.26
C024794,Mpho Ngcobo,Individual,Gauteng,Pretoria,2022-08-27,48974.12
C024795,Busisiwe Maseko,Individual,GAUTENG,Sandton,2020-06-24,32994.51
C024796,Zanele Sithole,Business,Gauteng,Soweto,2022-06-28,49108.55
C024797,Kabelo Van Wyk,Individual,Gauteng,Midrand,2023-02-11,3037.29
C024798,Sipho Williams,Individual,Western Cape,Worcester,2021-07-29,162057.45
C024799,Lindelwa Sithole,Individual,KwaZulu-Natal,Richards Bay,2023-03-02,12236.74
C024800,Kagiso Van Wyk,Enterprise,Gauteng,Johannesburg,2021-08-16,4618.03
C024801,Karabo Cele,Individual,Western Cape,George,2025-11-20,3529.43
C024802,Karabo Ngcobo,Individual,KwaZulu-Natal,Durban,2024-07-28,63114.7
C024803,Lerato Khumalo,Individual,Gauteng,Sandton,2020-12-09,41625.24
C024804,Amanda Mthembu,Business,Western Cape,Paarl,2020-12-18,15696.33
C024805,Sibusiso Mkhize,Business,Free State,Welkom,2023-03-23,14979.78
C024806,Karabo Williams,Business,Western Cape,Worcester,2022-09-06,17553.03
C024807,Nandi Van Wyk,Business,Eastern Cape,Grahamstown,2020-06-16,5131.59
C024808,Zanele Williams,Individual,KwaZulu-Natal,Pietermaritzburg,2019-04-04,11103.42
C024809,Lindelwa Ngcobo,Business,Western Cape,Stellenbosch,2024-06-16,91530.97
C024810,Phumzile Nkosi,Individual,Mpumalanga,Witbank,2021-12-14,5028.73
C024811,Nokuthula Sithole,Individual,KwaZulu-Natal,Umhlanga,2023-09-10,11278.02
C024812,Siyabonga Mokoena,Individual,Western Cape,Bellville,2026-03-14,12602.31
C024813,Busisiwe Mabena,Individual,North West,Rustenburg,2021-07-03,8942.44
C024814,Busisiwe Khumalo,Individual,Gauteng,Sandton,2023-10-03,8335.05
C024815,Dumisani Williams,Individual,Western Cape,Bellville,2026-06-16,2364.5
C024816,Mpho Mthembu,Individual,KwaZulu-Natal,Newcastle,2019-01-18,221042.57
C024817,Phumzile Sithole,Individual,Western Cape,Paarl,2023-06-10,39534.16
C024818,Karabo Nkosi,Individual,North West,Rustenburg,2023-06-21,45716.72
C024819,Tshepo Naidoo,Individual,Eastern Cape,East London,2021-10-06,276813.12
C024820,Kagiso Adams,Enterprise,Gauteng,Pretoria,2022-10-01,8772.46
C024821,Mandla Sithole,Individual,Mpumalanga,Mbombela,2021-12-18,4392.66
C024822,Lindelwa Nkosi,Enterprise,Northern Cape,Kuruman,2023-08-10,47092.02
C024823,Sipho Modise,Individual,Western Cape,Bellville,2020-01-02,1096.39
C024824,Amanda Van Wyk,Business,Western Cape,George,2025-08-27,9272.44
C024825,Siyabonga Van Wyk,Enterprise,Limpopo,Polokwane,2022-05-12,39421.84
C024826,Kabelo Mahlangu,Individual,Gauteng,Johannesburg,2019-05-03,10069.35
C024827,Phumzile Ndlovu,Individual,KwaZulu-Natal,Pietermaritzburg,2023-08-08,5953.25
C024828,Phumzile Jacobs,Individual,Gauteng,Pretoria,2021-03-26,104966.79
C024829,Lerato Molefe,Individual,Free State,Kroonstad,2021-04-19,13342.21
C024830,Tshepo Molefe,Business,Gauteng,Midrand,2022-09-22,21577.18
C024831,Phumzile Botha,Individual,Gauteng,Midrand,2021-09-06,11415.79
C024832,Dumisani Mthembu,Enterprise,Eastern Cape,East London,2024-12-07,129643.63
C024833,Busisiwe Van Wyk,Business,North West,Potchefstroom,2018-05-03,11809.45
C024834,Kabelo Molefe,Business,Northern Cape,Kimberley,2023-11-29,7168.72
C024835,Kabelo Zulu,Business,Western Cape,Paarl,2026-05-17,12844.43
C024836,Thabo Pillay,Individual,Eastern Cape,Grahamstown,2025-07-05,20188.92
C024837,Kabelo Jacobs,Individual,KwaZulu-Natal,Umhlanga,2018-04-25,73626.52
C024838,Tshepo Pillay,Enterprise,KwaZulu-Natal,Umhlanga,2020-07-26,31681.97
C024839,Kagiso Mabena,Business,Eastern Cape,East London,2023-12-08,4578.93
C024840,Ayanda Naidoo,Individual,Gauteng,Midrand,2022-10-05,256801.8
C024841,Kabelo Sithole,Business,Eastern Cape,Gqeberha,2018-05-10,22959.24
C024842,Nandi Ngcobo,Individual,KwaZulu-Natal,Richards Bay,2023-03-24,4594.81
C024843,Bongani Mthembu,Individual,Gauteng,Pretoria,2019-11-30,8145.06
C024844,Nandi Mkhize,Individual,Mpumalanga,Middelburg,2025-11-17,2749.29
C024845,Dumisani Mahlangu,Business,Gauteng,Midrand,2018-03-07,10927.7
C024846,Themba Modise,Individual,Gauteng,Soweto,2019-10-11,8666.41
C024847,Sipho Moyo,Individual,Gauteng,Pretoria,2023-01-02,172356.98
C024848,Thabo Ndlovu,Individual,Free State,Bloemfontein,2019-10-19,11414.59
C024849,Dumisani Pillay,Business,Gauteng,Sandton,2020-05-30,4596.32
C024850,Mpho Ndlovu,Individual,Limpopo,Tzaneen,2021-12-11,1593.23
C024851,Amanda Mahlangu,Individual,Eastern Cape,Grahamstown,2026-02-12,19714.23
C024852,Thabo Cele,Individual,Western Cape,Bellville,2019-03-14,7017.38
C024853,Kabelo Nkosi,Business,Western Cape,Stellenbosch,2020-04-08,66919.66
C024854,Karabo Botha,Individual,KwaZulu-Natal,Durban,2022-09-18,3238.2
C024855,Mpho Dlamini,Individual,KwaZulu-Natal,Richards Bay,2025-02-01,11227.15
C024856,Kabelo Maseko,Business,KwaZulu-Natal,Pietermaritzburg,2021-12-03,15831.66
C024857,Nandi Moyo,Business,Eastern Cape,Gqeberha,2021-07-09,4757.72
C024858,Dumisani Adams,Individual,Eastern Cape,Grahamstown,2025-08-31,30111.18
C024859,Kagiso Moyo,Individual,Mpumalanga,Witbank,2018-05-21,35568.93
C024860,Precious Molefe,Individual,Gauteng,Soweto,2022-07-17,29724.43
C024861,Lerato Naidoo,Business,KwaZulu-Natal,Richards Bay,2022-05-15,269239.35
C024862,Lwazi Williams,Individual,LIMPOPO,Tzaneen,2025-03-18,11153.3
C024863,Lerato Mahlangu,Individual,Limpopo,Polokwane,2022-06-03,26940.23
C024864,Nokuthula Molefe,Business,KwaZulu-Natal,Richards Bay,2026-02-07,37002.61
C024865,Sipho Sithole,Individual,Gauteng,Centurion,2020-01-30,5804.51
C024866,Sipho Dlamini,Individual,Western Cape,Bellville,2024-02-01,500.0
C024867,Nomsa Mabena,Individual,Free State,Welkom,2023-08-19,12139.47
C024868,Dumisani Khumalo,Individual,Limpopo,Tzaneen,2025-08-26,2111.48
C024869,Dumisani Zulu,Individual,Gauteng,Johannesburg,2024-03-30,7040.84
C024870,Lindelwa Moyo,Individual,Western Cape,Cape Town,2024-10-07,24594.41
C024871,Lerato Ndlovu,Individual,KwaZulu-Natal,Umhlanga,2020-11-10,17766.19
C024872,Themba Adams,Individual,Gauteng,Midrand,2020-07-31,11337.58
C024873,Phumzile Molefe,Business,Gauteng,Johannesburg,2021-01-05,51418.81
C024874,Sipho Khumalo,Individual,Gauteng,Sandton,2021-07-31,26416.42
C024875,Amanda Mkhize,Business,KwaZulu-Natal,Newcastle,2019-08-07,6940.38
C024876,Thabo Zulu,Individual,KwaZulu-Natal,Newcastle,2020-01-26,5469.28
C024877,Mandla Jacobs,Individual,North West,Mahikeng,2024-07-02,28922.37
C024878,Busisiwe Maseko,Individual,Mpumalanga,Witbank,2023-07-31,8161.61
C024879,Kabelo Adams,Individual,Eastern Cape,Mthatha,2025-01-20,28584.56
C024880,Bongani Adams,Business,Free State,Welkom,2020-06-11,67170.99
C024881,Amanda Pillay,Individual,Gauteng,Soweto,2019-03-20,6344.56
C024882,Nokuthula Molefe,Individual,KwaZulu-Natal,Durban,2024-09-14,14536.0
C024883,Sibusiso Ngcobo,Individual,Eastern Cape,Grahamstown,2018-07-18,18249.7
C024884,Karabo Moyo,Individual,Gauteng,Soweto,2019-07-01,11170.22
C024885,Precious Mabena,Business,Gauteng,Centurion,2018-12-10,4668.96
C024886,Bongani Mkhize,Individual,KwaZulu-Natal,Newcastle,2022-04-11,2612.92
C024887,Amanda Pillay,Business,Western Cape,Bellville,2020-01-15,12901.96
C024888,Mpho Mkhize,Individual,Gauteng,Midrand,2023-05-28,26700.29
C024889,Sipho Mthembu,Individual,KwaZulu-Natal,Newcastle,2018-11-24,31758.15
C024890,Themba Naidoo,Individual,Gauteng,Midrand,2018-01-06,17053.59
C024891,Mandla Khumalo,Individual,Gauteng,Johannesburg,2018-05-26,89672.78
C024892,Ayanda Adams,Business,Gauteng,Sandton,2018-04-14,19408.68
C024893,Sibusiso Maseko,Business,Gauteng,Pretoria,2022-10-21,28009.58
C024894,Karabo Nkosi,Individual,Free State,Bloemfontein,2021-10-31,9368.72
C024895,Precious Zulu,Individual,Free State,Welkom,2021-01-01,60156.48
C024896,Tshepo Dlamini,Individual,Free State,Bloemfontein,2020-04-27,9475.89
C024897,Busisiwe Zulu,Individual,Eastern Cape,Mthatha,2022-01-03,32377.37
C024898,Mandla Pillay,Individual,Northern Cape,Upington,2019-01-01,820.75
C024899,Nokuthula Mokoena,Business,Gauteng,Centurion,2019-11-05,9440.17
C024900,Precious Cele,Individual,Limpopo,Thohoyandou,2025-12-05,42273.46
C024901,Bongani Botha,Individual,Limpopo,Thohoyandou,2025-12-29,65532.29
C024902,Lwazi Botha,Business,Eastern Cape,Mthatha,2018-09-11,9120.09
C024903,Precious Dlamini,Business,Western Cape,Cape Town,2025-07-19,6340.18
C024904,Mandla Modise,Individual,Gauteng,Midrand,2025-03-15,3937.78
C024905,Themba Van Wyk,Individual,KwaZulu-Natal,Umhlanga,2018-02-11,30268.58
C024906,Lindelwa Naidoo,Individual,Mpumalanga,Mbombela,2025-03-18,19094.27
C024907,Bongani Botha,Individual,Eastern Cape,Gqeberha,2021-07-15,2305.38
C024908,Lindelwa Naidoo,Business,Gauteng,Johannesburg,2020-06-18,26142.34
C024909,Lindelwa Sithole,Business,Western Cape,Cape Town,2019-05-15,7118.66
C024910,Busisiwe Pillay,Enterprise,Western Cape,Paarl,2021-07-23,11021.91
C024911,Phumzile Maseko,Individual,Gauteng,Midrand,2019-03-21,67268.93
C024912,Nokuthula Ndlovu,Enterprise,Mpumalanga,Witbank,2024-04-13,4994.77
C024913,Nomsa Adams,Business,Western Cape,George,2022-04-07,3751.64
C024914,Mpho Mahlangu,Individual,Eastern Cape,East London,2020-02-09,8678.95
C024915,Phumzile Van Wyk,Individual,North West,Rustenburg,2018-02-05,16483.04
C024916,Bongani Pillay,Individual,Free State,Kroonstad,2022-11-26,21730.27
C024917,Nandi Mthembu,Individual,Gauteng,Pretoria,2021-01-25,124504.81
C024918,Amanda Mabena,Individual,KwaZulu-Natal,Richards Bay,2024-12-08,8573.61
C024919,Tshepo Van Wyk,Individual,KwaZulu-Natal,Pietermaritzburg,2025-02-23,38547.36
C024920,Nomsa Williams,Individual,Mpumalanga,Mbombela,2025-06-14,7364.69
C024921,Sipho Jacobs,Individual,KwaZulu-Natal,Durban,2024-12-23,6587.25
C024922,Mandla Mthembu,Individual,Eastern Cape,Grahamstown,2023-01-10,4516.51
C024923,Amanda Moyo,Individual,Gauteng,Centurion,2025-07-28,166244.77
C024924,Sibusiso Pillay,Individual,Free State,Kroonstad,2021-08-11,4937.33
C024925,Nokuthula Botha,Individual,Western Cape,Stellenbosch,2024-05-27,1733.62
C024926,Nomsa Van Wyk,Individual,Mpumalanga,Witbank,2026-03-11,1642.5
C024927,Nokuthula Moyo,Individual,Western Cape,Bellville,2021-09-26,293079.54
C024928,Lerato Pillay,Individual,KwaZulu-Natal,Richards Bay,2019-10-31,35532.05
C024929,Tshepo Mkhize,Individual,Western Cape,George,2020-01-01,5648.73
C024930,Nokuthula Ndlovu,Individual,Western Cape,Stellenbosch,2018-11-10,47942.17
C024931,Tshepo Khumalo,Business,Northern Cape,Kuruman,2018-03-28,155216.56
C024932,Amanda Pillay,Individual,KwaZulu-Natal,Umhlanga,2024-06-03,6658.67
C024933,Sibusiso Modise,Business,Mpumalanga,Witbank,2023-12-11,16243.82
C024934,Nandi Van Wyk,Business,Gauteng,Midrand,2021-05-11,13284.55
C024935,Lwazi Van Wyk,Business,Gauteng,Centurion,2026-05-16,2807.22
C024936,Sipho Khumalo,Business,Gauteng,Midrand,2025-09-02,972.11
C024937,Lwazi Ngcobo,Individual,Western Cape,Worcester,2023-12-31,18927.62
C024938,Lwazi Naidoo,Business,Western Cape,George,2019-01-30,3242.09
C024939,Siyabonga Naidoo,Business,KwaZulu-Natal,Umhlanga,2020-10-03,53823.72
C024940,Mpho Cele,Individual,Eastern Cape,Mthatha,2024-05-26,11273.13
C024941,Ayanda Modise,Individual,KwaZulu-Natal,Newcastle,2025-12-14,6926.87
C024942,Siyabonga Molefe,Individual,Western Cape,Bellville,2023-03-15,24380.11
C024943,Busisiwe Van Wyk,Individual,KwaZulu-Natal,,2026-06-27,20210.18
C024944,Mpho Ngcobo,Individual,Mpumalanga,Witbank,2025-02-16,8154.95
C024945,Lindelwa Pillay,Individual,Mpumalanga,Middelburg,2020-04-08,34709.9
C024946,Mpho Ngcobo,Individual,Gauteng,Sandton,2023-02-28,6200.28
C024947,Amanda Mahlangu,Individual,Gauteng,Centurion,2021-05-14,7108.94
C024948,Thabo Mkhize,Business,Gauteng,Centurion,2025-12-30,25464.01
C024949,Kagiso Mabena,Individual,Western Cape,Paarl,2020-08-14,8586.17
C024950,Kagiso Adams,Individual,Gauteng,Sandton,2020-02-27,7696.61
C024951,Zanele Ndlovu,Individual,Gauteng,Midrand,2024-07-26,57536.28
C024952,Lindelwa Mthembu,Individual,Mpumalanga,Nelspruit,2018-09-15,2255.02
C024953,Zanele Sithole,Individual,Mpumalanga,Mbombela,2018-06-17,11522.12
C024954,Karabo Mokoena,Individual,Gauteng,Midrand,2019-07-03,11112.66
C024955,Mpho Adams,Individual,Western Cape,Cape Town,2018-02-28,11335.03
C024956,Kagiso Pillay,Enterprise,KwaZulu-Natal,Pietermaritzburg,2023-01-14,1276.39
C024957,Siyabonga Khumalo,Individual,KwaZulu-Natal,Pietermaritzburg,2019-10-04,29560.47
C024958,Dumisani Mthembu,Individual,Gauteng,Johannesburg,2024-05-28,15731.81
C024959,Zanele Van Wyk,Enterprise,North West,Potchefstroom,2025-10-01,43071.75
C024960,Precious Pillay,Business,Eastern Cape,Grahamstown,2021-07-09,32561.86
C024961,Precious Maseko,Individual,Gauteng,Centurion,2023-08-13,5620.89
C024962,Nokuthula Pillay,Individual,Western Cape,Paarl,2022-11-21,28355.06
C024963,Dumisani Sithole,Individual,Eastern Cape,Gqeberha,2024-11-22,3193.2
C024964,Karabo Mahlangu,Individual,Western Cape,Bellville,2023-03-23,87754.46
C024965,Mandla Botha,Individual,Eastern Cape,Mthatha,2019-08-10,61775.0
C024966,Sipho Moyo,Individual,Gauteng,Midrand,2021-07-11,108879.35
C024967,Siyabonga Ngcobo,Individual,Mpumalanga,Nelspruit,2019-12-14,31473.95
C024968,Mandla Cele,Business,Eastern Cape,Grahamstown,2025-04-12,47801.57
C024969,Lindelwa Sithole,Individual,KwaZulu-Natal,Durban,2026-04-14,6640.72
C024970,Kagiso Moyo,Individual,Northern Cape,Upington,2018-04-27,15480.37
C024971,Kabelo Mthembu,Individual,North West,Rustenburg,2024-02-07,1420.43
C024972,Karabo Mokoena,Individual,Gauteng,Sandton,2020-09-24,13438.9
C024973,Nokuthula Botha,Business,Gauteng,Midrand,2019-09-10,666.13
C024974,Ayanda Modise,Individual,KwaZulu-Natal,Umhlanga,2019-05-14,5324.8
C024975,Karabo Nkosi,Individual,Gauteng,Sandton,2024-12-07,68905.79
C024976,Bongani Mkhize,Individual,Gauteng,Sandton,2021-04-17,20162.62
C024977,Nokuthula Nkosi,Business,Eastern Cape,Mthatha,2018-02-01,
C024978,Kabelo Moyo,Individual,KwaZulu-Natal,Durban,2023-06-14,7958.42
C024979,Nokuthula Ndlovu,Individual,Mpumalanga,Witbank,2022-10-28,57638.59
C024980,Mpho Naidoo,Business,Western Cape,Bellville,2019-07-30,12370.23
C024981,Themba Naidoo,Individual,Mpumalanga,Middelburg,2018-10-24,18900.23
C024982,Thabo Modise,Individual,Western Cape,George,2018-10-15,46639.36
C024983,Dumisani Mkhize,Business,Free State,Bloemfontein,2019-11-22,1310.35
C024984,Lwazi Mahlangu,Business,Limpopo,Tzaneen,2025-03-10,16693.15
C024985,Tshepo Cele,Individual,Gauteng,Soweto,2021-01-18,38222.24
C024986,Themba Pillay,Individual,KwaZulu-Natal,Umhlanga,2025-08-16,8510.15
C024987,Kabelo Van Wyk,Individual,Gauteng,Johannesburg,2023-02-19,7182.06
C024988,Mandla Dlamini,Individual,Western Cape,Cape Town,2020-04-30,1749.18
C024989,Amanda Adams,Individual,Gauteng,Pretoria,2023-02-17,16730.92
C024990,Karabo Mkhize,Individual,Gauteng,Centurion,2019-10-01,14154.1
C024991,Sipho Mokoena,Individual,Western Cape,Bellville,2024-02-20,1593.32
C024992,Kabelo Mahlangu,Individual,KwaZulu-Natal,Durban,2026-05-01,6339.74
