,customer_id,customer_name,customer_type,province,city,registration_date,monthly_shipping_budget
10260,C010261,Ayanda Mokoena,Individual,Gauteng,Johannesburg,2018-12-12,67846.7
10261,C010262,Nandi Jacobs,Enterprise,Western Cape,Cape Town,2018-04-03,36438.62
10262,C010263,Phumzile Mokoena,Business,Western Cape,Paarl,2022-07-26,18580.57
10263,C010264,Ayanda Mthembu,Individual,Western Cape,Worcester,2023-03-22,19705.5
10264,C010265,Karabo Jacobs,Individual,Gauteng,Pretoria,2023-03-11,12763.84
10265,C010266,Mpho Modise,Individual,Western Cape,Worcester,2021-10-24,92781.78
10266,C010267,Sibusiso Khumalo,Business,Eastern Cape,Grahamstown,2019-12-08,18203.36
10267,C010268,Precious Pillay,Business,Limpopo,Polokwane,2022-02-10,17865.1
10268,C010269,Sibusiso Mabena,Individual,Western Cape,George,2021-04-27,1500000.0
10269,C010270,Nokuthula Modise,Business,Western Cape,Stellenbosch,2019-11-08,30871.46
10270,C010271,Dumisani Modise,Individual,Gauteng,Pretoria,2026-03-11,22798.06
10271,C010272,Themba Mkhize,Business,Gauteng,Pretoria,2024-07-30,6373.68
10272,C010273,Busisiwe Maseko,Business,Kwazulu-Natal,Durban,2022-07-03,230673.57
10273,C010274,Lerato Mokoena,Individual,Eastern Cape,Gqeberha,2022-03-05,11640.57
10274,C010275,Mpho Naidoo,Business,Eastern Cape,East London,2021-09-13,25353.98
10275,C010276,Thabo Mokoena,Individual,Free State,Welkom,2022-09-08,72280.83
10276,C010277,Nokuthula Dlamini,Business,Gauteng,Johannesburg,2020-05-07,20690.97
10277,C010278,Mpho Williams,Individual,Kwazulu-Natal,Umhlanga,2022-06-02,3444.6
10278,C010279,Sibusiso Mkhize,Individual,Mpumalanga,Middelburg,2019-12-15,3107.1
10279,C010280,Nokuthula Dlamini,Individual,Gauteng,Pretoria,2023-03-11,4255.49
10280,C010281,Lindelwa Botha,Individual,Gauteng,Johannesburg,2018-03-31,21331.65
10281,C010282,Tshepo Maseko,Individual,Kwazulu-Natal,Durban,2025-01-02,12674.6
10282,C010283,Thabo Sithole,Enterprise,Western Cape,Worcester,2025-12-18,2759.66
10283,C010284,Kagiso Dlamini,Enterprise,Limpopo,Thohoyandou,2023-07-06,16004.49
10284,C010285,Kagiso Zulu,Individual,Gauteng,Pretoria,2021-01-05,12937.03
10285,C010286,Nandi Naidoo,Individual,Limpopo,Thohoyandou,2025-03-16,500.0
10286,C010287,Siyabonga Ndlovu,Business,Kwazulu-Natal,Richards Bay,2020-01-17,75770.4
10287,C010288,Phumzile Sithole,Individual,Western Cape,Bellville,2021-12-27,11277.32
10288,C010289,Lwazi Molefe,Enterprise,Kwazulu-Natal,Pietermaritzburg,2026-04-25,500.0
10289,C010290,Sibusiso Naidoo,Individual,Kwazulu-Natal,Durban,2021-01-05,9505.8
10290,C010291,Sibusiso Mokoena,Individual,Gauteng,Centurion,2023-12-23,35513.63
10291,C010292,Mandla Williams,Business,Gauteng,Midrand,2025-02-17,12413.82
10292,C010293,Lerato Zulu,Business,Kwazulu-Natal,Pietermaritzburg,2021-04-26,10162.66
10293,C010294,Kabelo Mthembu,Business,Free State,Welkom,2023-12-02,11784.5
10294,C010295,Amanda Nkosi,Business,Limpopo,Tzaneen,2021-02-13,31672.09
10295,C010296,Themba Modise,Individual,Western Cape,Cape Town,2026-03-10,8026.61
10296,C010297,Kagiso Botha,Individual,Western Cape,Worcester,2020-10-11,11864.36
10297,C010298,Kabelo Naidoo,Business,Western Cape,Paarl,2026-02-13,1282.65
10298,C010299,Amanda Mokoena,Individual,Kwazulu-Natal,Durban,2018-11-14,44802.81
10299,C010300,Lwazi Sithole,Individual,Eastern Cape,Grahamstown,2020-05-20,2669.46
10300,C010301,Lerato Cele,Business,Western Cape,Worcester,2022-05-14,11013.28
10301,C010302,Karabo Moyo,Individual,Limpopo,Thohoyandou,2018-06-18,19373.95
10302,C010303,Nomsa Zulu,Individual,Western Cape,George,2024-10-29,3211.4
10303,C010304,Sipho Botha,Business,Gauteng,Johannesburg,2019-06-16,26620.38
10304,C010305,Dumisani Nkosi,Enterprise,Gauteng,Midrand,2021-11-10,11800.98
10305,C010306,Precious Khumalo,Enterprise,Kwazulu-Natal,Durban,2020-03-26,3799.35
10306,C010307,Karabo Williams,Individual,Gauteng,Johannesburg,2019-09-06,5489.66
10307,C010308,Mpho Mthembu,Individual,Gauteng,Soweto,2022-06-09,40875.89
10308,C010309,Sipho Williams,Individual,Eastern Cape,East London,2024-04-24,62879.36
10309,C010310,Lerato Modise,Individual,Gauteng,Pretoria,2020-04-23,3110.31
10310,C010311,Sibusiso Khumalo,Individual,Gauteng,Sandton,2021-01-01,46345.59
10311,C010312,Thabo Naidoo,Individual,Western Cape,Bellville,2023-03-28,24767.98
10312,C010313,Bongani Khumalo,Enterprise,Western Cape,Unknown,2019-10-27,19248.56
10313,C010314,Sibusiso Cele,Individual,Kwazulu-Natal,Durban,2020-02-11,15369.12
10314,C010315,Busisiwe Cele,Business,Northern Cape,Kimberley,2024-04-07,33726.1
10315,C010316,Kagiso Ndlovu,Enterprise,North West,Potchefstroom,2024-12-05,5795.03
10316,C010317,Nandi Mokoena,Enterprise,Gauteng,Johannesburg,2024-04-08,8110.23
10317,C010318,Precious Mkhize,Business,Gauteng,Johannesburg,2022-06-05,25375.54
10318,C010319,Lerato Van Wyk,Business,Gauteng,Sandton,2026-01-29,30457.4
10319,C010320,Nandi Nkosi,Individual,Northern Cape,Kimberley,2024-01-13,14790.87
10320,C010321,Dumisani Van Wyk,Individual,Mpumalanga,Mbombela,2022-02-14,5996.96
10321,C010322,Dumisani Mokoena,Enterprise,North West,Mahikeng,2019-01-24,20061.96
10322,C010323,Themba Dlamini,Individual,Gauteng,Johannesburg,2021-04-06,9194.14
10323,C010324,Phumzile Sithole,Individual,Limpopo,Tzaneen,2021-06-20,46754.32
10324,C010325,Themba Dlamini,Individual,Free State,Bloemfontein,2018-10-21,10928.55
10325,C010326,Nomsa Dlamini,Individual,Eastern Cape,East London,2026-01-04,116227.12
10326,C010327,Nokuthula Zulu,Individual,Kwazulu-Natal,Durban,2018-08-10,4318.1
10327,C010328,Bongani Naidoo,Business,Free State,Welkom,2026-03-17,18142.97
10328,C010329,Tshepo Moyo,Individual,Gauteng,Midrand,2022-02-14,6868.64
10329,C010330,Karabo Naidoo,Individual,Western Cape,Cape Town,2019-05-09,15652.45
10330,C010331,Nandi Jacobs,Individual,Eastern Cape,Mthatha,2021-02-05,27573.74
10331,C010332,Siyabonga Jacobs,Individual,Free State,Welkom,2023-01-17,42372.47
10332,C010333,Themba Mabena,Business,Eastern Cape,East London,2025-05-10,39751.91
10333,C010334,Zanele Dlamini,Individual,Gauteng,Midrand,2019-03-25,14389.25
10334,C010335,Nandi Mahlangu,Individual,Gauteng,Pretoria,2019-04-25,3495.48
10335,C010336,Siyabonga Mokoena,Individual,Gauteng,Midrand,2026-06-12,7269.61
10336,C010337,Lwazi Mkhize,Individual,Western Cape,George,2019-05-08,43358.32
10337,C010338,Nomsa Williams,Individual,Eastern Cape,Grahamstown,2023-03-21,17942.95
10338,C010339,Kabelo Ngcobo,Individual,Eastern Cape,Gqeberha,2019-04-25,16977.34
10339,C010340,Sibusiso Mkhize,Individual,Kwazulu-Natal,Pietermaritzburg,2024-12-31,16102.81
10340,C010341,Karabo Pillay,Individual,Western Cape,Bellville,2018-04-08,20049.55
10341,C010342,Lindelwa Dlamini,Individual,Mpumalanga,Mbombela,2024-03-03,25786.98
10342,C010343,Mandla Adams,Enterprise,Western Cape,Stellenbosch,2018-03-27,9753.29
10343,C010344,Tshepo Adams,Business,Eastern Cape,Mthatha,2025-11-19,19922.22
10344,C010345,Lindelwa Moyo,Individual,Kwazulu-Natal,Pietermaritzburg,2026-04-02,13872.05
10345,C010346,Mandla Sithole,Individual,Western Cape,Cape Town,2021-01-09,142505.43
10346,C010347,Phumzile Moyo,Business,Mpumalanga,Middelburg,2019-08-25,25354.9
10347,C010348,Lerato Nkosi,Individual,Mpumalanga,Witbank,2019-02-16,5532.39
10348,C010349,Siyabonga Sithole,Business,Kwazulu-Natal,Durban,2021-07-20,23612.17
10349,C010350,Ayanda Williams,Individual,Gauteng,Soweto,2019-05-27,21356.04
10350,C010351,Kabelo Cele,Individual,Gauteng,Pretoria,2019-07-18,6434.31
10351,C010352,Lerato Mahlangu,Enterprise,Gauteng,Soweto,2022-08-22,2295.23
10352,C010353,Lwazi Mkhize,Business,Gauteng,Pretoria,2020-04-21,100142.22
10353,C010354,Ayanda Ngcobo,Individual,Gauteng,Johannesburg,2024-05-23,17872.08
10354,C010355,Tshepo Mthembu,Individual,Eastern Cape,Mthatha,2024-10-23,6491.15
10355,C010356,Thabo Van Wyk,Individual,Mpumalanga,Witbank,2026-02-08,9119.32
10356,C010357,Thabo Williams,Individual,Gauteng,Johannesburg,2026-03-14,19578.51
10357,C010358,Themba Khumalo,Business,North West,Rustenburg,2020-04-22,41976.81
10358,C010359,Dumisani Molefe,Business,Kwazulu-Natal,Pietermaritzburg,2023-05-14,11988.68
10359,C010360,Busisiwe Mkhize,Enterprise,Free State,Welkom,2025-09-14,21317.19
10360,C010361,Precious Ngcobo,Individual,Northern Cape,Upington,2024-03-04,20803.27
10361,C010362,Karabo Mthembu,Individual,Kwazulu-Natal,Umhlanga,2021-06-24,8634.22
10362,C010363,Busisiwe Mahlangu,Individual,Western Cape,Unknown,2024-07-04,9456.64
10363,C010364,Zanele Moyo,Individual,Gauteng,Johannesburg,2019-12-23,35344.67
10364,C010365,Kagiso Nkosi,Enterprise,Gauteng,Centurion,2022-07-11,27698.92
10365,C010366,Thabo Zulu,Business,Kwazulu-Natal,Umhlanga,2022-08-19,22348.39
10366,C010367,Lwazi Botha,Business,Kwazulu-Natal,Umhlanga,2021-04-02,99484.55
10367,C010368,Karabo Maseko,Enterprise,Gauteng,Pretoria,2019-01-20,18677.08
10368,C010369,Sibusiso Mokoena,Business,Kwazulu-Natal,Richards Bay,2019-07-02,14387.16
10369,C010370,Lerato Mahlangu,Individual,Gauteng,Johannesburg,2018-02-13,6135.24
10370,C010371,Nomsa Van Wyk,Individual,Kwazulu-Natal,Umhlanga,2023-10-28,15746.65
10371,C010372,Nokuthula Van Wyk,Individual,North West,Klerksdorp,2018-12-15,3449.18
10372,C010373,Sibusiso Sithole,Individual,Gauteng,Centurion,2022-11-27,7946.27
10373,C010374,Thabo Williams,Business,Free State,Kroonstad,2024-04-03,1160.0
10374,C010375,Siyabonga Zulu,Individual,Mpumalanga,Middelburg,2018-02-08,56932.0
10375,C010376,Busisiwe Molefe,Individual,Western Cape,Worcester,2019-06-04,5898.75
10376,C010377,Precious Modise,Individual,Western Cape,Worcester,2019-05-18,38841.08
10377,C010378,Kabelo Pillay,Business,Western Cape,Bellville,2024-01-25,43182.24
10378,C010379,Nandi Williams,Individual,North West,Klerksdorp,2020-12-20,44082.91
10379,C010380,Kagiso Molefe,Individual,Western Cape,Bellville,2023-02-01,7009.59
10380,C010381,Siyabonga Dlamini,Individual,Western Cape,Worcester,2021-01-05,41243.63
10381,C010382,Tshepo Dlamini,Individual,Western Cape,Worcester,2021-10-02,51930.57
10382,C010383,Mpho Jacobs,Individual,Gauteng,Sandton,2022-11-28,5337.32
10383,C010384,Lindelwa Zulu,Individual,Mpumalanga,Middelburg,2021-08-31,4619.03
10384,C010385,Siyabonga Mabena,Enterprise,North West,Rustenburg,2025-07-11,6182.98
10385,C010386,Nomsa Adams,Individual,Limpopo,Thohoyandou,2023-04-02,3100.38
10386,C010387,Ayanda Williams,Individual,Gauteng,Johannesburg,2018-06-23,17211.96
10387,C010388,Karabo Mokoena,Individual,Western Cape,Paarl,2018-11-14,1907.3
10388,C010389,Sipho Mkhize,Individual,Gauteng,Midrand,2023-06-13,106382.73
10389,C010390,Kabelo Pillay,Business,Gauteng,Soweto,2018-07-30,8854.14
10390,C010391,Sipho Mkhize,Individual,Eastern Cape,Grahamstown,2018-03-06,9744.41
10391,C010392,Dumisani Williams,Individual,Gauteng,Midrand,2024-07-28,9236.51
10392,C010393,Karabo Mahlangu,Business,Gauteng,Centurion,2018-06-14,19613.0
10393,C010394,Precious Zulu,Individual,Gauteng,Centurion,2025-05-02,79514.53
10394,C010395,Lwazi Zulu,Individual,Gauteng,Pretoria,2025-07-03,45652.18
10395,C010396,Sibusiso Mthembu,Individual,Northern Cape,Kuruman,2025-11-06,3449.76
10396,C010397,Siyabonga Ndlovu,Business,Mpumalanga,Mbombela,2025-07-08,127785.59
10397,C010398,Siyabonga Naidoo,Individual,Mpumalanga,Nelspruit,2022-08-02,63573.57
10398,C010399,Mpho Moyo,Business,Eastern Cape,Gqeberha,2021-07-29,73982.45
10399,C010400,Busisiwe Khumalo,Business,Gauteng,Midrand,2020-09-27,20551.55
10400,C010401,Dumisani Nkosi,Individual,Kwazulu-Natal,Durban,2021-04-18,17457.27
10401,C010402,Lwazi Dlamini,Individual,Gauteng,Sandton,2022-12-28,38553.13
10402,C010403,Lindelwa Molefe,Individual,Eastern Cape,East London,2024-12-23,837.33
10403,C010404,Ayanda Khumalo,Individual,Eastern Cape,Grahamstown,2023-03-13,13703.97
10404,C010405,Mandla Moyo,Individual,Kwazulu-Natal,Pietermaritzburg,2022-08-15,7487.39
10405,C010406,Ayanda Nkosi,Individual,Gauteng,Midrand,2018-09-25,640.57
10406,C010407,Nandi Modise,Individual,Eastern Cape,Gqeberha,2023-12-29,26521.6
10407,C010408,Precious Jacobs,Individual,Western Cape,Cape Town,2026-02-11,197794.29
10408,C010409,Zanele Zulu,Individual,Limpopo,Polokwane,2024-08-18,13368.41
10409,C010410,Ayanda Zulu,Individual,Western Cape,Stellenbosch,2021-03-13,39405.1
10410,C010411,Karabo Mthembu,Business,Mpumalanga,Middelburg,2018-04-27,20504.8
10411,C010412,Thabo Modise,Individual,Eastern Cape,Mthatha,2019-07-15,53183.19
10412,C010413,Dumisani Botha,Individual,Gauteng,Pretoria,2022-03-19,37940.72
10413,C010414,Lerato Adams,Individual,Western Cape,Bellville,2025-10-01,42816.3
10414,C010415,Sibusiso Dlamini,Business,Western Cape,George,2024-07-24,27718.59
10415,C010416,Phumzile Moyo,Individual,Eastern Cape,East London,2020-03-28,1809.44
10416,C010417,Nomsa Molefe,Individual,Western Cape,Worcester,2022-01-16,29478.79
10417,C010418,Lerato Pillay,Individual,Western Cape,Cape Town,2019-10-19,92848.43
10418,C010419,Siyabonga Mkhize,Individual,Kwazulu-Natal,Pietermaritzburg,2019-12-29,30780.62
10419,C010420,Lerato Dlamini,Individual,Kwazulu-Natal,Umhlanga,2022-12-02,26437.32
10420,C010421,Kabelo Sithole,Individual,Eastern Cape,Grahamstown,2024-01-31,50414.35
10421,C010422,Precious Khumalo,Individual,Limpopo,Tzaneen,2021-06-18,130198.67
10422,C010423,Nokuthula Mokoena,Individual,Northern Cape,Upington,2025-10-11,9934.41
10423,C010424,Lwazi Nkosi,Enterprise,North West,Mahikeng,2024-11-02,17794.15
10424,C010425,Nomsa Dlamini,Individual,Kwazulu-Natal,Richards Bay,2020-08-05,47431.38
10425,C010426,Dumisani Jacobs,Enterprise,Eastern Cape,Mthatha,2018-07-17,9664.6
10426,C010427,Amanda Adams,Individual,Western Cape,Worcester,2018-06-24,61063.93
10427,C010428,Kabelo Pillay,Individual,Free State,Bloemfontein,2025-06-21,14229.01
10428,C010429,Nandi Ngcobo,Business,Kwazulu-Natal,Umhlanga,2025-02-21,3694.73
10429,C010430,Bongani Mokoena,Individual,Kwazulu-Natal,Newcastle,2022-04-27,13550.16
10430,C010431,Kagiso Naidoo,Business,Western Cape,Worcester,2025-07-20,45367.78
10431,C010432,Precious Jacobs,Individual,Western Cape,Stellenbosch,2025-01-03,5668.2
10432,C010433,Lwazi Molefe,Business,Gauteng,Johannesburg,2018-05-09,9633.09
10433,C010434,Zanele Nkosi,Individual,Gauteng,Pretoria,2026-03-15,15504.66
10434,C010435,Tshepo Van Wyk,Business,Kwazulu-Natal,Richards Bay,2018-05-02,3060.68
10435,C010436,Thabo Jacobs,Enterprise,Free State,Welkom,2020-12-20,3770.05
10436,C010437,Sibusiso Cele,Business,Gauteng,Pretoria,2018-05-24,14769.34
10437,C010438,Nandi Zulu,Individual,Kwazulu-Natal,Pietermaritzburg,2019-02-04,21297.19
10438,C010439,Lerato Molefe,Business,Gauteng,Midrand,2022-08-24,8317.25
10439,C010440,Nomsa Molefe,Individual,Kwazulu-Natal,Durban,2020-06-08,11482.32
10440,C010441,Themba Maseko,Individual,Gauteng,Centurion,2019-12-08,10092.26
10441,C010442,Sipho Cele,Individual,Mpumalanga,Nelspruit,2020-02-25,77062.9
10442,C010443,Sibusiso Mkhize,Individual,Gauteng,Centurion,2020-03-28,32217.44
10443,C010444,Kagiso Moyo,Individual,Gauteng,Centurion,2022-01-02,4579.59
10444,C010445,Nokuthula Jacobs,Business,Gauteng,Centurion,2025-10-24,14937.74
10445,C010446,Sipho Pillay,Individual,Mpumalanga,Nelspruit,2019-03-11,31401.82
10446,C010447,Bongani Molefe,Enterprise,Gauteng,Midrand,2020-03-14,33815.97
10447,C010448,Sipho Mahlangu,Individual,Kwazulu-Natal,Newcastle,2020-09-10,29898.21
10448,C010449,Bongani Ndlovu,Individual,North West,Klerksdorp,2018-12-11,53643.06
10449,C010450,Themba Mabena,Business,North West,Mahikeng,2025-10-26,17275.47
10450,C010451,Amanda Nkosi,Individual,Western Cape,George,2018-08-31,4045.17
10451,C010452,Precious Ngcobo,Individual,Limpopo,Tzaneen,2021-09-02,9168.5
10452,C010453,Phumzile Ngcobo,Individual,Western Cape,Cape Town,2021-10-07,106982.62
10453,C010454,Nomsa Dlamini,Individual,Free State,Bloemfontein,2020-04-28,26921.48
10454,C010455,Lerato Mabena,Individual,Western Cape,George,2023-12-06,27654.15
10455,C010456,Thabo Jacobs,Individual,Mpumalanga,Mbombela,2018-05-04,94908.12
10456,C010457,Sibusiso Botha,Business,Western Cape,Bellville,2023-07-28,33732.62
10457,C010458,Ayanda Mokoena,Individual,Gauteng,Johannesburg,2021-08-07,7315.67
10458,C010459,Sipho Sithole,Business,Gauteng,Centurion,2022-02-11,13558.78
10459,C010460,Mpho Mabena,Individual,Eastern Cape,East London,2025-08-14,65945.82
10460,C010461,Dumisani Botha,Business,North West,Mahikeng,2022-09-13,25623.11
10461,C010462,Mandla Ndlovu,Individual,Gauteng,Pretoria,2020-09-10,14147.47
10462,C010463,Thabo Cele,Individual,Western Cape,Unknown,2020-10-05,1603.02
10463,C010464,Kabelo Williams,Business,Free State,Bloemfontein,2023-08-12,6625.87
10464,C010465,Mpho Dlamini,Individual,Gauteng,Midrand,2025-08-24,19788.9
10465,C010466,Bongani Dlamini,Business,Free State,Kroonstad,2020-05-15,1870.4
10466,C010467,Sibusiso Mthembu,Business,Western Cape,Bellville,2021-04-27,4459.78
10467,C010468,Bongani Zulu,Individual,Limpopo,Polokwane,2019-08-04,20394.63
10468,C010469,Amanda Mthembu,Individual,Gauteng,Unknown,2020-06-09,222468.02
10469,C010470,Lindelwa Sithole,Individual,Gauteng,Johannesburg,2023-09-18,4651.86
10470,C010471,Kagiso Zulu,Individual,Gauteng,Soweto,2022-10-01,25046.64
10471,C010472,Tshepo Williams,Individual,Eastern Cape,Grahamstown,2019-10-25,56481.18
10472,C010473,Siyabonga Sithole,Individual,Gauteng,Sandton,2022-12-21,4393.11
10473,C010474,Ayanda Moyo,Individual,Western Cape,Bellville,2025-06-16,97026.16
10474,C010475,Zanele Khumalo,Individual,Western Cape,Worcester,2020-05-13,34830.64
10475,C010476,Sipho Mokoena,Individual,Limpopo,Polokwane,2022-03-02,20108.4
10476,C010477,Lindelwa Botha,Individual,Kwazulu-Natal,Pietermaritzburg,2018-09-11,3644.5
10477,C010478,Bongani Khumalo,Business,Limpopo,Thohoyandou,2023-07-27,12957.16
10478,C010479,Tshepo Sithole,Individual,Gauteng,Pretoria,2023-08-18,5010.35
10479,C010480,Kagiso Naidoo,Business,Free State,Kroonstad,2018-12-30,7429.73
10480,C010481,Lwazi Maseko,Individual,North West,Mahikeng,2019-08-28,15180.03
10481,C010482,Nomsa Molefe,Individual,North West,Klerksdorp,2022-04-24,2138.92
10482,C010483,Dumisani Nkosi,Enterprise,Gauteng,Sandton,2018-09-14,13619.41
10483,C010484,Nandi Dlamini,Individual,Mpumalanga,Middelburg,2025-01-07,206900.73
10484,C010485,Sipho Sithole,Individual,Eastern Cape,East London,2018-04-03,13456.29
10485,C010486,Nandi Molefe,Individual,Kwazulu-Natal,Richards Bay,2025-03-24,46944.03
10486,C010487,Kabelo Nkosi,Individual,Western Cape,George,2022-09-16,7153.58
10487,C010488,Lwazi Molefe,Business,Mpumalanga,Mbombela,2018-02-12,2021.29
10488,C010489,Dumisani Moyo,Business,Western Cape,Stellenbosch,2022-01-25,14944.89
10489,C010490,Precious Mkhize,Individual,Western Cape,Unknown,2019-10-10,19922.62
10490,C010491,Nokuthula Mabena,Business,Kwazulu-Natal,Newcastle,2022-06-08,46186.7
10491,C010492,Karabo Ngcobo,Individual,Western Cape,Bellville,2018-06-11,24498.99
10492,C010493,Lerato Naidoo,Individual,Kwazulu-Natal,Newcastle,2024-07-11,1815.44
10493,C010494,Themba Mahlangu,Individual,Mpumalanga,Middelburg,2022-04-13,10856.56
10494,C010495,Bongani Khumalo,Individual,Kwazulu-Natal,Newcastle,2023-12-07,17972.39
10495,C010496,Mpho Nkosi,Business,Western Cape,Paarl,2019-09-24,99120.37
10496,C010497,Busisiwe Zulu,Individual,Northern Cape,Kuruman,2020-10-14,29753.27
10497,C010498,Sipho Nkosi,Individual,Gauteng,Centurion,2018-08-25,2598.84
10498,C010499,Lindelwa Khumalo,Individual,Limpopo,Thohoyandou,2019-05-12,2515.44
10499,C010500,Mandla Van Wyk,Enterprise,Gauteng,Pretoria,2022-04-08,44018.83
10500,C010501,Sipho Ngcobo,Individual,Gauteng,Soweto,2023-12-08,11802.89
10501,C010502,Precious Cele,Enterprise,North West,Rustenburg,2021-11-21,1318.32
10502,C010503,Karabo Maseko,Enterprise,Mpumalanga,Middelburg,2024-06-14,84952.69
10503,C010504,Lerato Van Wyk,Business,Northern Cape,Upington,2022-07-03,19892.98
10504,C010505,Zanele Molefe,Individual,Western Cape,Cape Town,2020-03-22,53880.77
10505,C010506,Lwazi Moyo,Individual,Gauteng,Sandton,2025-02-11,26429.34
10506,C010507,Thabo Ngcobo,Individual,North West,Mahikeng,2024-07-25,3675.85
10507,C010508,Mandla Cele,Individual,Gauteng,Midrand,2021-10-13,11237.18
10508,C010509,Precious Modise,Individual,Western Cape,Worcester,2019-03-25,2040.08
10509,C010510,Siyabonga Modise,Individual,Limpopo,Polokwane,2020-01-27,4958.28
10510,C010511,Kagiso Modise,Individual,Gauteng,Sandton,2023-11-02,5835.23
10511,C010512,Nokuthula Mokoena,Individual,Eastern Cape,Grahamstown,2024-03-12,7817.65
10512,C010513,Dumisani Ndlovu,Business,Western Cape,George,2022-09-21,2698.14
10513,C010514,Tshepo Zulu,Enterprise,Kwazulu-Natal,Richards Bay,2018-10-26,85109.97
10514,C010515,Sibusiso Nkosi,Individual,North West,Potchefstroom,2026-03-05,7702.7
10515,C010516,Bongani Pillay,Individual,Kwazulu-Natal,Richards Bay,2023-09-03,6914.56
10516,C010517,Mandla Khumalo,Individual,Kwazulu-Natal,Newcastle,2018-06-18,6260.26
10517,C010518,Bongani Molefe,Business,Kwazulu-Natal,Umhlanga,2020-06-15,6691.15
10518,C010519,Themba Botha,Individual,Western Cape,Paarl,2025-10-21,30152.28
10519,C010520,Ayanda Naidoo,Individual,Eastern Cape,Grahamstown,2018-11-16,10397.06
10520,C010521,Dumisani Botha,Individual,Eastern Cape,Gqeberha,2024-04-04,14268.64
10521,C010522,Karabo Maseko,Business,Mpumalanga,Witbank,2025-01-01,41857.56
10522,C010523,Sibusiso Modise,Business,Mpumalanga,Nelspruit,2018-09-26,14944.89
